num_job,num_machine,mean,std,seed,I_b,I_f,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,GT_best,GT_time
15,35,30,10,0,0.2020408163265306,0.19117647058823528,2275.81,1880,3.39127254486084,1471,6.637099027633667,1530,7.077537536621094
15,40,30,10,0,0.16607142857142856,0.1703296703296703,2470.67,2133,3.688105821609497,1698,7.646335124969482,1687,8.367655754089355
15,45,30,10,0,0.16666666666666666,0.14772727272727273,2692.34,2310,4.197659254074097,1798,8.642077445983887,1829,8.999308347702026
15,50,30,10,0,0.14571428571428569,0.12099125364431484,2846.87,2532,4.53851318359375,1929,9.539010763168335,1922,10.17367696762085
20,5,30,10,0,0.7894736842105263,0.7894736842105262,950.22,778,0.8486509323120117,674,1.6290662288665771,677,1.8055906295776367
20,10,30,10,0,0.5842105263157895,0.6023391812865496,1309.09,1102,1.386134147644043,878,2.8390088081359863,886,3.1489367485046387
20,15,30,10,0,0.4561403508771929,0.46992481203007513,1652.11,1317,2.0427567958831787,1105,4.2363786697387695,1084,4.660764932632446
20,20,30,10,0,0.3578947368421052,0.36011080332409967,1809.64,1595,2.5575623512268066,1128,5.415856838226318,1196,5.954406023025513
20,25,30,10,0,0.31368421052631573,0.34429824561403505,2082.19,1706,3.291069984436035,1405,6.707374572753906,1356,7.5223987102508545
20,30,30,10,0,0.287719298245614,0.27404718693284935,2368.71,2080,3.833699941635132,1485,7.956480026245117,1526,8.68688416481018
20,35,30,10,0,0.2360902255639098,0.25077399380804954,2538.55,2283,4.3510143756866455,1654,9.299891233444214,1648,9.86598825454712
